1F600,grinning-face
1F939-1F3FD-200D-2640,woman-juggling_medium-skin-tone
1F939-1F3FE-200D-2640-FE0F,woman-juggling_medium-dark-skin-tone
1F939-1F3FE-200D-2640,woman-juggling_medium-dark-skin-tone
1F939-1F3FF-200D-2640-FE0F,woman-juggling_dark-skin-tone
1F939-1F3FF-200D-2640,woman-juggling_dark-skin-tone
1F9D8,person-in-lotus-position
1F9D8-1F3FB,person-in-lotus-position_light-skin-tone
1F9D8-1F3FC,person-in-lotus-position_medium-light-skin-tone
1F9D8-1F3FD,person-in-lotus-position_medium-skin-tone
1F9D8-1F3FE,person-in-lotus-position_medium-dark-skin-tone
1F9D8-1F3FF,person-in-lotus-position_dark-skin-tone
1F9D8-200D-2642-FE0F,man-in-lotus-position
1F9D8-200D-2642,man-in-lotus-position
1F9D8-1F3FB-200D-2642-FE0F,man-in-lotus-position_light-skin-tone
1F9D8-1F3FB-200D-2642,man-in-lotus-position_light-skin-tone
1F9D8-1F3FC-200D-2642-FE0F,man-in-lotus-position_medium-light-skin-tone
1F9D8-1F3FC-200D-2642,man-in-lotus-position_medium-light-skin-tone
1F9D8-1F3FD-200D-2642-FE0F,man-in-lotus-position_medium-skin-tone
1F9D8-1F3FD-200D-2642,man-in-lotus-position_medium-skin-tone
1F9D8-1F3FE-200D-2642-FE0F,man-in-lotus-position_medium-dark-skin-tone
1F9D8-1F3FE-200D-2642,man-in-lotus-position_medium-dark-skin-tone
1F9D8-1F3FF-200D-2642-FE0F,man-in-lotus-position_dark-skin-tone
1F9D8-1F3FF-200D-2642,man-in-lotus-position_dark-skin-tone
1F9D8-200D-2640-FE0F,woman-in-lotus-position
1F9D8-200D-2640,woman-in-lotus-position
1F9D8-1F3FB-200D-2640-FE0F,woman-in-lotus-position_light-skin-tone
1F9D8-1F3FB-200D-2640,woman-in-lotus-position_light-skin-tone
1F9D8-1F3FC-200D-2640-FE0F,woman-in-lotus-position_medium-light-skin-tone
1F9D8-1F3FC-200D-2640,woman-in-lotus-position_medium-light-skin-tone
1F9D8-1F3FD-200D-2640-FE0F,woman-in-lotus-position_medium-skin-tone
1F9D8-1F3FD-200D-2640,woman-in-lotus-position_medium-skin-tone
1F9D8-1F3FE-200D-2640-FE0F,woman-in-lotus-position_medium-dark-skin-tone
1F9D8-1F3FE-200D-2640,woman-in-lotus-position_medium-dark-skin-tone
1F9D8-1F3FF-200D-2640-FE0F,woman-in-lotus-position_dark-skin-tone
1F9D8-1F3FF-200D-2640,woman-in-lotus-position_dark-skin-tone
1F6C0,person-taking-bath
1F6C0-1F3FB,person-taking-bath_light-skin-tone
1F6C0-1F3FC,person-taking-bath_medium-light-skin-tone
1F6C0-1F3FD,person-taking-bath_medium-skin-tone
1F6C0-1F3FE,person-taking-bath_medium-dark-skin-tone
1F6C0-1F3FF,person-taking-bath_dark-skin-tone
1F6CC,person-in-bed
1F6CC-1F3FB,person-in-bed_light-skin-tone
1F6CC-1F3FC,person-in-bed_medium-light-skin-tone
1F6CC-1F3FD,person-in-bed_medium-skin-tone
1F6CC-1F3FE,person-in-bed_medium-dark-skin-tone
1F6CC-1F3FF,person-in-bed_dark-skin-tone
1F9D1-200D-1F91D-200D-1F9D1,people-holding-hands
1F9D1-1F3FB-200D-1F91D-200D-1F9D1-1F3FB,people-holding-hands_light-skin-tone
1F9D1-1F3FB-200D-1F91D-200D-1F9D1-1F3FC,people-holding-hands_light-skin-tone,-medium-light-skin-tone
1F9D1-1F3FB-200D-1F91D-200D-1F9D1-1F3FD,people-holding-hands_light-skin-tone,-medium-skin-tone
1F9D1-1F3FB-200D-1F91D-200D-1F9D1-1F3FE,people-holding-hands_light-skin-tone,-medium-dark-skin-tone
1F9D1-1F3FB-200D-1F91D-200D-1F9D1-1F3FF,people-holding-hands_light-skin-tone,-dark-skin-tone
1F9D1-1F3FC-200D-1F91D-200D-1F9D1-1F3FB,people-holding-hands_medium-light-skin-tone,-light-skin-tone
1F9D1-1F3FC-200D-1F91D-200D-1F9D1-1F3FC,people-holding-hands_medium-light-skin-tone
1F9D1-1F3FC-200D-1F91D-200D-1F9D1-1F3FD,people-holding-hands_medium-light-skin-tone,-medium-skin-tone
1F9D1-1F3FC-200D-1F91D-200D-1F9D1-1F3FE,people-holding-hands_medium-light-skin-tone,-medium-dark-skin-tone
1F9D1-1F3FC-200D-1F91D-200D-1F9D1-1F3FF,people-holding-hands_medium-light-skin-tone,-dark-skin-tone
1F9D1-1F3FD-200D-1F91D-200D-1F9D1-1F3FB,people-holding-hands_medium-skin-tone,-light-skin-tone
1F9D1-1F3FD-200D-1F91D-200D-1F9D1-1F3FC,people-holding-hands_medium-skin-tone,-medium-light-skin-tone
1F9D1-1F3FD-200D-1F91D-200D-1F9D1-1F3FD,people-holding-hands_medium-skin-tone
1F9D1-1F3FD-200D-1F91D-200D-1F9D1-1F3FE,people-holding-hands_medium-skin-tone,-medium-dark-skin-tone
1F9D1-1F3FD-200D-1F91D-200D-1F9D1-1F3FF,people-holding-hands_medium-skin-tone,-dark-skin-tone
1F9D1-1F3FE-200D-1F91D-200D-1F9D1-1F3FB,people-holding-hands_medium-dark-skin-tone,-light-skin-tone
1F9D1-1F3FE-200D-1F91D-200D-1F9D1-1F3FC,people-holding-hands_medium-dark-skin-tone,-medium-light-skin-tone
1F9D1-1F3FE-200D-1F91D-200D-1F9D1-1F3FD,people-holding-hands_medium-dark-skin-tone,-medium-skin-tone
1F9D1-1F3FE-200D-1F91D-200D-1F9D1-1F3FE,people-holding-hands_medium-dark-skin-tone
1F9D1-1F3FE-200D-1F91D-200D-1F9D1-1F3FF,people-holding-hands_medium-dark-skin-tone,-dark-skin-tone
1F9D1-1F3FF-200D-1F91D-200D-1F9D1-1F3FB,people-holding-hands_dark-skin-tone,-light-skin-tone
1F9D1-1F3FF-200D-1F91D-200D-1F9D1-1F3FC,people-holding-hands_dark-skin-tone,-medium-light-skin-tone
1F9D1-1F3FF-200D-1F91D-200D-1F9D1-1F3FD,people-holding-hands_dark-skin-tone,-medium-skin-tone
1F9D1-1F3FF-200D-1F91D-200D-1F9D1-1F3FE,people-holding-hands_dark-skin-tone,-medium-dark-skin-tone
1F9D1-1F3FF-200D-1F91D-200D-1F9D1-1F3FF,people-holding-hands_dark-skin-tone
1F46D,women-holding-hands
1F46D-1F3FB,women-holding-hands_light-skin-tone
1F469-1F3FB-200D-1F91D-200D-1F469-1F3FC,women-holding-hands_light-skin-tone,-medium-light-skin-tone
1F469-1F3FB-200D-1F91D-200D-1F469-1F3FD,women-holding-hands_light-skin-tone,-medium-skin-tone
1F469-1F3FB-200D-1F91D-200D-1F469-1F3FE,women-holding-hands_light-skin-tone,-medium-dark-skin-tone
1F469-1F3FB-200D-1F91D-200D-1F469-1F3FF,women-holding-hands_light-skin-tone,-dark-skin-tone
1F469-1F3FC-200D-1F91D-200D-1F469-1F3FB,women-holding-hands_medium-light-skin-tone,-light-skin-tone
1F46D-1F3FC,women-holding-hands_medium-light-skin-tone
1F469-1F3FC-200D-1F91D-200D-1F469-1F3FD,women-holding-hands_medium-light-skin-tone,-medium-skin-tone
1F469-1F3FC-200D-1F91D-200D-1F469-1F3FE,women-holding-hands_medium-light-skin-tone,-medium-dark-skin-tone
1F469-1F3FC-200D-1F91D-200D-1F469-1F3FF,women-holding-hands_medium-light-skin-tone,-dark-skin-tone
1F469-1F3FD-200D-1F91D-200D-1F469-1F3FB,women-holding-hands_medium-skin-tone,-light-skin-tone
1F469-1F3FD-200D-1F91D-200D-1F469-1F3FC,women-holding-hands_medium-skin-tone,-medium-light-skin-tone
1F46D-1F3FD,women-holding-hands_medium-skin-tone
1F469-1F3FD-200D-1F91D-200D-1F469-1F3FE,women-holding-hands_medium-skin-tone,-medium-dark-skin-tone
1F469-1F3FD-200D-1F91D-200D-1F469-1F3FF,women-holding-hands_medium-skin-tone,-dark-skin-tone
1F469-1F3FE-200D-1F91D-200D-1F469-1F3FB,women-holding-hands_medium-dark-skin-tone,-light-skin-tone
1F469-1F3FE-200D-1F91D-200D-1F469-1F3FC,women-holding-hands_medium-dark-skin-tone,-medium-light-skin-tone
1F469-1F3FE-200D-1F91D-200D-1F469-1F3FD,women-holding-hands_medium-dark-skin-tone,-medium-skin-tone
1F46D-1F3FE,women-holding-hands_medium-dark-skin-tone
1F469-1F3FE-200D-1F91D-200D-1F469-1F3FF,women-holding-hands_medium-dark-skin-tone,-dark-skin-tone
1F469-1F3FF-200D-1F91D-200D-1F469-1F3FB,women-holding-hands_dark-skin-tone,-light-skin-tone
1F469-1F3FF-200D-1F91D-200D-1F469-1F3FC,women-holding-hands_dark-skin-tone,-medium-light-skin-tone
1F469-1F3FF-200D-1F91D-200D-1F469-1F3FD,women-holding-hands_dark-skin-tone,-medium-skin-tone
1F469-1F3FF-200D-1F91D-200D-1F469-1F3FE,women-holding-hands_dark-skin-tone,-medium-dark-skin-tone
1F46D-1F3FF,women-holding-hands_dark-skin-tone
1F46B,woman-and-man-holding-hands
1F46B-1F3FB,woman-and-man-holding-hands_light-skin-tone
1F469-1F3FB-200D-1F91D-200D-1F468-1F3FC,woman-and-man-holding-hands_light-skin-tone,-medium-light-skin-tone
1F469-1F3FB-200D-1F91D-200D-1F468-1F3FD,woman-and-man-holding-hands_light-skin-tone,-medium-skin-tone
1F469-1F3FB-200D-1F91D-200D-1F468-1F3FE,woman-and-man-holding-hands_light-skin-tone,-medium-dark-skin-tone
1F469-1F3FB-200D-1F91D-200D-1F468-1F3FF,woman-and-man-holding-hands_light-skin-tone,-dark-skin-tone
1F469-1F3FC-200D-1F91D-200D-1F468-1F3FB,woman-and-man-holding-hands_medium-light-skin-tone,-light-skin-tone
1F46B-1F3FC,woman-and-man-holding-hands_medium-light-skin-tone
1F469-1F3FC-200D-1F91D-200D-1F468-1F3FD,woman-and-man-holding-hands_medium-light-skin-tone,-medium-skin-tone
1F469-1F3FC-200D-1F91D-200D-1F468-1F3FE,woman-and-man-holding-hands_medium-light-skin-tone,-medium-dark-skin-tone
1F469-1F3FC-200D-1F91D-200D-1F468-1F3FF,woman-and-man-holding-hands_medium-light-skin-tone,-dark-skin-tone
1F469-1F3FD-200D-1F91D-200D-1F468-1F3FB,woman-and-man-holding-hands_medium-skin-tone,-light-skin-tone
1F469-1F3FD-200D-1F91D-200D-1F468-1F3FC,woman-and-man-holding-hands_medium-skin-tone,-medium-light-skin-tone
1F46B-1F3FD,woman-and-man-holding-hands_medium-skin-tone
1F469-1F3FD-200D-1F91D-200D-1F468-1F3FE,woman-and-man-holding-hands_medium-skin-tone,-medium-dark-skin-tone
1F469-1F3FD-200D-1F91D-200D-1F468-1F3FF,woman-and-man-holding-hands_medium-skin-tone,-dark-skin-tone
1F469-1F3FE-200D-1F91D-200D-1F468-1F3FB,woman-and-man-holding-hands_medium-dark-skin-tone,-light-skin-tone
1F469-1F3FE-200D-1F91D-200D-1F468-1F3FC,woman-and-man-holding-hands_medium-dark-skin-tone,-medium-light-skin-tone
1F469-1F3FE-200D-1F91D-200D-1F468-1F3FD,woman-and-man-holding-hands_medium-dark-skin-tone,-medium-skin-tone
1F46B-1F3FE,woman-and-man-holding-hands_medium-dark-skin-tone
1F469-1F3FE-200D-1F91D-200D-1F468-1F3FF,woman-and-man-holding-hands_medium-dark-skin-tone,-dark-skin-tone
1F469-1F3FF-200D-1F91D-200D-1F468-1F3FB,woman-and-man-holding-hands_dark-skin-tone,-light-skin-tone
1F469-1F3FF-200D-1F91D-200D-1F468-1F3FC,woman-and-man-holding-hands_dark-skin-tone,-medium-light-skin-tone
1F469-1F3FF-200D-1F91D-200D-1F468-1F3FD,woman-and-man-holding-hands_dark-skin-tone,-medium-skin-tone
1F469-1F3FF-200D-1F91D-200D-1F468-1F3FE,woman-and-man-holding-hands_dark-skin-tone,-medium-dark-skin-tone
1F46B-1F3FF,woman-and-man-holding-hands_dark-skin-tone
1F46C,men-holding-hands
1F46C-1F3FB,men-holding-hands_light-skin-tone
1F468-1F3FB-200D-1F91D-200D-1F468-1F3FC,men-holding-hands_light-skin-tone,-medium-light-skin-tone
1F468-1F3FB-200D-1F91D-200D-1F468-1F3FD,men-holding-hands_light-skin-tone,-medium-skin-tone
1F468-1F3FB-200D-1F91D-200D-1F468-1F3FE,men-holding-hands_light-skin-tone,-medium-dark-skin-tone
1F468-1F3FB-200D-1F91D-200D-1F468-1F3FF,men-holding-hands_light-skin-tone,-dark-skin-tone
1F468-1F3FC-200D-1F91D-200D-1F468-1F3FB,men-holding-hands_medium-light-skin-tone,-light-skin-tone
1F46C-1F3FC,men-holding-hands_medium-light-skin-tone
1F468-1F3FC-200D-1F91D-200D-1F468-1F3FD,men-holding-hands_medium-light-skin-tone,-medium-skin-tone
1F468-1F3FC-200D-1F91D-200D-1F468-1F3FE,men-holding-hands_medium-light-skin-tone,-medium-dark-skin-tone
1F468-1F3FC-200D-1F91D-200D-1F468-1F3FF,men-holding-hands_medium-light-skin-tone,-dark-skin-tone
1F468-1F3FD-200D-1F91D-200D-1F468-1F3FB,men-holding-hands_medium-skin-tone,-light-skin-tone
1F468-1F3FD-200D-1F91D-200D-1F468-1F3FC,men-holding-hands_medium-skin-tone,-medium-light-skin-tone
1F46C-1F3FD,men-holding-hands_medium-skin-tone
1F468-1F3FD-200D-1F91D-200D-1F468-1F3FE,men-holding-hands_medium-skin-tone,-medium-dark-skin-tone
1F468-1F3FD-200D-1F91D-200D-1F468-1F3FF,men-holding-hands_medium-skin-tone,-dark-skin-tone
1F468-1F3FE-200D-1F91D-200D-1F468-1F3FB,men-holding-hands_medium-dark-skin-tone,-light-skin-tone
1F468-1F3FE-200D-1F91D-200D-1F468-1F3FC,men-holding-hands_medium-dark-skin-tone,-medium-light-skin-tone
1F468-1F3FE-200D-1F91D-200D-1F468-1F3FD,men-holding-hands_medium-dark-skin-tone,-medium-skin-tone
1F46C-1F3FE,men-holding-hands_medium-dark-skin-tone
1F468-1F3FE-200D-1F91D-200D-1F468-1F3FF,men-holding-hands_medium-dark-skin-tone,-dark-skin-tone
1F468-1F3FF-200D-1F91D-200D-1F468-1F3FB,men-holding-hands_dark-skin-tone,-light-skin-tone
1F468-1F3FF-200D-1F91D-200D-1F468-1F3FC,men-holding-hands_dark-skin-tone,-medium-light-skin-tone
1F468-1F3FF-200D-1F91D-200D-1F468-1F3FD,men-holding-hands_dark-skin-tone,-medium-skin-tone
1F468-1F3FF-200D-1F91D-200D-1F468-1F3FE,men-holding-hands_dark-skin-tone,-medium-dark-skin-tone
1F46C-1F3FF,men-holding-hands_dark-skin-tone
1F48F,kiss
1F469-200D-2764-FE0F-200D-1F48B-200D-1F468,kiss_woman,-man
1F469-200D-2764-200D-1F48B-200D-1F468,kiss_woman,-man
1F468-200D-2764-FE0F-200D-1F48B-200D-1F468,kiss_man,-man
1F468-200D-2764-200D-1F48B-200D-1F468,kiss_man,-man
1F469-200D-2764-FE0F-200D-1F48B-200D-1F469,kiss_woman,-woman
1F469-200D-2764-200D-1F48B-200D-1F469,kiss_woman,-woman
1F491,couple-with-heart
1F469-200D-2764-FE0F-200D-1F468,couple-with-heart_woman,-man
1F469-200D-2764-200D-1F468,couple-with-heart_woman,-man
1F468-200D-2764-FE0F-200D-1F468,couple-with-heart_man,-man
1F468-200D-2764-200D-1F468,couple-with-heart_man,-man
1F469-200D-2764-FE0F-200D-1F469,couple-with-heart_woman,-woman
1F469-200D-2764-200D-1F469,couple-with-heart_woman,-woman
1F46A,family
1F468-200D-1F469-200D-1F466,family_man,-woman,-boy
1F468-200D-1F469-200D-1F467,family_man,-woman,-girl
1F468-200D-1F469-200D-1F467-200D-1F466,family_man,-woman,-girl,-boy
1F468-200D-1F469-200D-1F466-200D-1F466,family_man,-woman,-boy,-boy
1F468-200D-1F469-200D-1F467-200D-1F467,family_man,-woman,-girl,-girl
1F468-200D-1F468-200D-1F466,family_man,-man,-boy
1F468-200D-1F468-200D-1F467,family_man,-man,-girl
1F468-200D-1F468-200D-1F467-200D-1F466,family_man,-man,-girl,-boy
1F468-200D-1F468-200D-1F466-200D-1F466,family_man,-man,-boy,-boy
1F468-200D-1F468-200D-1F467-200D-1F467,family_man,-man,-girl,-girl
1F469-200D-1F469-200D-1F466,family_woman,-woman,-boy
1F469-200D-1F469-200D-1F467,family_woman,-woman,-girl
1F469-200D-1F469-200D-1F467-200D-1F466,family_woman,-woman,-girl,-boy
1F469-200D-1F469-200D-1F466-200D-1F466,family_woman,-woman,-boy,-boy
1F469-200D-1F469-200D-1F467-200D-1F467,family_woman,-woman,-girl,-girl
1F468-200D-1F466,family_man,-boy
1F468-200D-1F466-200D-1F466,family_man,-boy,-boy
1F468-200D-1F467,family_man,-girl
1F468-200D-1F467-200D-1F466,family_man,-girl,-boy
1F468-200D-1F467-200D-1F467,family_man,-girl,-girl
1F469-200D-1F466,family_woman,-boy
1F469-200D-1F466-200D-1F466,family_woman,-boy,-boy
1F469-200D-1F467,family_woman,-girl
1F469-200D-1F467-200D-1F466,family_woman,-girl,-boy
1F469-200D-1F467-200D-1F467,family_woman,-girl,-girl
1F5E3-FE0F,speaking-head
1F5E3,speaking-head
1F464,bust-in-silhouette
1F465,busts-in-silhouette
1F463,footprints
1F3FB,light-skin-tone
1F3FC,medium-light-skin-tone
1F3FD,medium-skin-tone
1F3FE,medium-dark-skin-tone
1F3FF,dark-skin-tone
1F9B0,red-hair
1F9B1,curly-hair
1F9B3,white-hair
1F9B2,bald
1F435,monkey-face
1F412,monkey
1F98D,gorilla
1F9A7,orangutan
1F436,dog-face
1F415,dog
1F9AE,guide-dog
1F415-200D-1F9BA,service-dog
1F429,poodle
1F43A,wolf
1F98A,fox
1F99D,raccoon
1F431,cat-face
1F408,cat
1F981,lion
1F42F,tiger-face
1F405,tiger
1F406,leopard
1F434,horse-face
1F40E,horse
1F984,unicorn
1F993,zebra
1F98C,deer
1F42E,cow-face
1F402,ox
1F403,water-buffalo
1F404,cow
1F437,pig-face
1F416,pig
1F417,boar
1F43D,pig-nose
1F40F,ram
1F411,ewe
1F410,goat
1F42A,camel
1F42B,two-hump-camel
1F999,llama
1F992,giraffe
1F418,elephant
1F98F,rhinoceros
1F99B,hippopotamus
1F42D,mouse-face
1F401,mouse
1F400,rat
1F439,hamster
1F430,rabbit-face
1F407,rabbit
1F43F-FE0F,chipmunk
1F43F,chipmunk
1F994,hedgehog
1F987,bat
1F43B,bear
1F428,koala
1F43C,panda
1F9A5,sloth
1F9A6,otter
1F9A8,skunk
1F998,kangaroo
1F9A1,badger
1F43E,paw-prints
1F983,turkey
1F414,chicken
1F413,rooster
1F423,hatching-chick
1F424,baby-chick
1F425,front-facing-baby-chick
1F426,bird
1F427,penguin
1F54A-FE0F,dove
1F54A,dove
1F985,eagle
1F986,duck
1F9A2,swan
1F989,owl
1F9A9,flamingo
1F99A,peacock
1F99C,parrot
1F438,frog
1F40A,crocodile
1F422,turtle
1F98E,lizard
1F40D,snake
1F432,dragon-face
1F409,dragon
1F995,sauropod
1F996,T-Rex
1F433,spouting-whale
1F40B,whale
1F42C,dolphin
1F41F,fish
1F420,tropical-fish
1F421,blowfish
1F988,shark
1F419,octopus
1F41A,spiral-shell
1F40C,snail
1F98B,butterfly
1F41B,bug
1F41C,ant
1F41D,honeybee
1F41E,lady-beetle
1F997,cricket
1F577-FE0F,spider
1F577,spider
1F578-FE0F,spider-web
1F578,spider-web
1F982,scorpion
1F99F,mosquito
1F9A0,microbe
1F490,bouquet
1F338,cherry-blossom
1F4AE,white-flower
1F3F5-FE0F,rosette
1F3F5,rosette
1F339,rose
1F940,wilted-flower
1F33A,hibiscus
1F33B,sunflower
1F33C,blossom
1F337,tulip
1F331,seedling
1F332,evergreen-tree
1F333,deciduous-tree
1F334,palm-tree
1F335,cactus
1F33E,sheaf-of-rice
1F33F,herb
2618-FE0F,shamrock
2618,shamrock
1F340,four-leaf-clover
1F341,maple-leaf
1F342,fallen-leaf
1F343,leaf-fluttering-in-wind
1F347,grapes
1F348,melon
1F349,watermelon
1F34A,tangerine
1F34B,lemon
1F34C,banana
1F34D,pineapple
1F96D,mango
1F34E,red-apple
1F34F,green-apple
1F350,pear
1F351,peach
1F352,cherries
1F353,strawberry
1F95D,kiwi-fruit
1F345,tomato
1F965,coconut
1F951,avocado
1F346,eggplant
1F954,potato
1F955,carrot
1F33D,ear-of-corn
1F336-FE0F,hot-pepper
1F336,hot-pepper
1F952,cucumber
1F96C,leafy-green
1F966,broccoli
1F9C4,garlic
1F9C5,onion
1F344,mushroom
1F95C,peanuts
1F330,chestnut
1F35E,bread
1F950,croissant
1F956,baguette-bread
1F968,pretzel
1F96F,bagel
1F95E,pancakes
1F9C7,waffle
1F9C0,cheese-wedge
1F356,meat-on-bone
1F357,poultry-leg
1F969,cut-of-meat
1F953,bacon
1F354,hamburger
1F35F,french-fries
1F355,pizza
1F32D,hot-dog
1F96A,sandwich
1F32E,taco
1F32F,burrito
1F959,stuffed-flatbread
1F9C6,falafel
1F95A,egg
1F373,cooking
1F958,shallow-pan-of-food
1F372,pot-of-food
1F963,bowl-with-spoon
1F957,green-salad
1F37F,popcorn
1F9C8,butter
1F9C2,salt
1F96B,canned-food
1F371,bento-box
1F358,rice-cracker
1F359,rice-ball
1F35A,cooked-rice
1F35B,curry-rice
1F35C,steaming-bowl
1F35D,spaghetti
1F360,roasted-sweet-potato
1F362,oden
1F363,sushi
1F364,fried-shrimp
1F365,fish-cake-with-swirl
1F96E,moon-cake
1F361,dango
1F95F,dumpling
1F960,fortune-cookie
1F961,takeout-box
1F980,crab
1F99E,lobster
1F990,shrimp
1F991,squid
1F9AA,oyster
1F366,soft-ice-cream
1F367,shaved-ice
1F368,ice-cream
1F369,doughnut
1F36A,cookie
1F382,birthday-cake
1F370,shortcake
1F9C1,cupcake
1F967,pie
1F36B,chocolate-bar
1F36C,candy
1F36D,lollipop
1F36E,custard
1F36F,honey-pot
1F37C,baby-bottle
1F95B,glass-of-milk
2615,hot-beverage
1F375,teacup-without-handle
1F376,sake
1F37E,bottle-with-popping-cork
1F377,wine-glass
1F378,cocktail-glass
1F379,tropical-drink
1F37A,beer-mug
1F37B,clinking-beer-mugs
1F942,clinking-glasses
1F943,tumbler-glass
1F964,cup-with-straw
1F9C3,beverage-box
1F9C9,mate
1F9CA,ice
1F962,chopsticks
1F37D-FE0F,fork-and-knife-with-plate
1F37D,fork-and-knife-with-plate
1F374,fork-and-knife
1F944,spoon
1F52A,kitchen-knife
1F3FA,amphora
1F30D,globe-showing-Europe-Africa
1F30E,globe-showing-Americas
1F30F,globe-showing-Asia-Australia
1F310,globe-with-meridians
1F5FA-FE0F,world-map
1F5FA,world-map
1F5FE,map-of-Japan
1F9ED,compass
1F3D4-FE0F,snow-capped-mountain
1F3D4,snow-capped-mountain
26F0-FE0F,mountain
26F0,mountain
1F30B,volcano
1F5FB,mount-fuji
1F3D5-FE0F,camping
1F3D5,camping
1F3D6-FE0F,beach-with-umbrella
1F3D6,beach-with-umbrella
1F3DC-FE0F,desert
1F3DC,desert
1F3DD-FE0F,desert-island
1F3DD,desert-island
1F3DE-FE0F,national-park
1F3DE,national-park
1F3DF-FE0F,stadium
1F3DF,stadium
1F3DB-FE0F,classical-building
1F3DB,classical-building
1F3D7-FE0F,building-construction
1F3D7,building-construction
1F9F1,brick
1F3D8-FE0F,houses
1F3D8,houses
1F3DA-FE0F,derelict-house
1F3DA,derelict-house
1F3E0,house
1F3E1,house-with-garden
1F3E2,office-building
1F3E3,Japanese-post-office
1F3E4,post-office
1F3E5,hospital
1F3E6,bank
1F3E8,hotel
1F3E9,love-hotel
1F3EA,convenience-store
1F3EB,school
1F3EC,department-store
1F3ED,factory
1F3EF,Japanese-castle
1F3F0,castle
1F492,wedding
1F5FC,Tokyo-tower
1F5FD,Statue-of-Liberty
26EA,church
1F54C,mosque
1F6D5,hindu-temple
1F54D,synagogue
26E9-FE0F,shinto-shrine
26E9,shinto-shrine
1F54B,kaaba
26F2,fountain
26FA,tent
1F301,foggy
1F303,night-with-stars
1F3D9-FE0F,cityscape
1F3D9,cityscape
1F304,sunrise-over-mountains
1F305,sunrise
1F306,cityscape-at-dusk
1F307,sunset
1F309,bridge-at-night
2668-FE0F,hot-springs
2668,hot-springs
1F3A0,carousel-horse
1F3A1,ferris-wheel
1F3A2,roller-coaster
1F488,barber-pole
1F3AA,circus-tent
1F682,locomotive
1F683,railway-car
1F684,high-speed-train
1F685,bullet-train
1F686,train
1F687,metro
1F688,light-rail
1F689,station
1F68A,tram
1F69D,monorail
1F69E,mountain-railway
1F68B,tram-car
1F68C,bus
1F68D,oncoming-bus
1F68E,trolleybus
1F690,minibus
1F691,ambulance
1F692,fire-engine
1F693,police-car
1F694,oncoming-police-car
1F695,taxi
1F696,oncoming-taxi
1F697,automobile
1F698,oncoming-automobile
1F699,sport-utility-vehicle
1F69A,delivery-truck
1F69B,articulated-lorry
1F69C,tractor
1F3CE-FE0F,racing-car
1F3CE,racing-car
1F3CD-FE0F,motorcycle
1F3CD,motorcycle
1F6F5,motor-scooter
1F9BD,manual-wheelchair
1F9BC,motorized-wheelchair
1F6FA,auto-rickshaw
1F6B2,bicycle
1F6F4,kick-scooter
1F6F9,skateboard
1F68F,bus-stop
1F6E3-FE0F,motorway
1F6E3,motorway
1F6E4-FE0F,railway-track
1F6E4,railway-track
1F6E2-FE0F,oil-drum
1F6E2,oil-drum
26FD,fuel-pump
1F6A8,police-car-light
1F6A5,horizontal-traffic-light
1F6A6,vertical-traffic-light
1F6D1,stop-sign
1F6A7,construction
2693,anchor
26F5,sailboat
1F6F6,canoe
1F6A4,speedboat
1F6F3-FE0F,passenger-ship
1F6F3,passenger-ship
26F4-FE0F,ferry
26F4,ferry
1F6E5-FE0F,motor-boat
1F6E5,motor-boat
1F6A2,ship
2708-FE0F,airplane
2708,airplane
1F6E9-FE0F,small-airplane
1F6E9,small-airplane
1F6EB,airplane-departure
1F6EC,airplane-arrival
1FA82,parachute
1F4BA,seat
1F681,helicopter
1F69F,suspension-railway
1F6A0,mountain-cableway
1F6A1,aerial-tramway
1F6F0-FE0F,satellite
1F6F0,satellite
1F680,rocket
1F6F8,flying-saucer
1F6CE-FE0F,bellhop-bell
1F6CE,bellhop-bell
1F9F3,luggage
231B,hourglass-done
23F3,hourglass-not-done
231A,watch
23F0,alarm-clock
23F1-FE0F,stopwatch
23F1,stopwatch
23F2-FE0F,timer-clock
23F2,timer-clock
1F570-FE0F,mantelpiece-clock
1F570,mantelpiece-clock
1F55B,twelve-o’clock
1F567,twelve-thirty
1F550,one-o’clock
1F55C,one-thirty
1F551,two-o’clock
1F55D,two-thirty
1F552,three-o’clock
1F55E,three-thirty
1F553,four-o’clock
1F55F,four-thirty
1F554,five-o’clock
1F560,five-thirty
1F555,six-o’clock
1F561,six-thirty
1F556,seven-o’clock
1F562,seven-thirty
1F557,eight-o’clock
1F563,eight-thirty
1F558,nine-o’clock
1F564,nine-thirty
1F559,ten-o’clock
1F565,ten-thirty
1F55A,eleven-o’clock
1F566,eleven-thirty
1F311,new-moon
1F312,waxing-crescent-moon
1F313,first-quarter-moon
1F314,waxing-gibbous-moon
1F315,full-moon
1F316,waning-gibbous-moon
1F317,last-quarter-moon
1F318,waning-crescent-moon
1F319,crescent-moon
1F31A,new-moon-face
1F31B,first-quarter-moon-face
1F31C,last-quarter-moon-face
1F321-FE0F,thermometer
1F321,thermometer
2600-FE0F,sun
2600,sun
1F31D,full-moon-face
1F31E,sun-with-face
1FA90,ringed-planet
2B50,star
1F31F,glowing-star
1F320,shooting-star
1F30C,milky-way
2601-FE0F,cloud
2601,cloud
26C5,sun-behind-cloud
26C8-FE0F,cloud-with-lightning-and-rain
26C8,cloud-with-lightning-and-rain
